[WARNING]	No torrent files specified.
[INFO]	[MESSAGE] PIECE: index=341 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=64 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=459 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=459 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=64 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=481 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=481 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=78 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=78 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=366 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=366 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=306 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=306 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=144 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=144 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=69 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=69 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=396 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=396 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=30 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=30 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=65 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=65 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=230 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=230 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=373 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=373 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=362 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=362 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=395 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=395 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=479 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=479 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=412 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=412 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=217 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=217 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=43 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=43 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=318 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=318 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=27 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=27 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=320 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=320 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=240 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=240 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=330 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=330 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=105 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=105 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=333 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=333 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=299 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=299 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=286 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=286 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=406 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=406 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=103 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=103 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=337 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=337 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=162 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=162 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=66 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=66 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=476 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=476 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=38 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=38 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=392 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=392 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=248 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=248 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=434 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=434 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=31 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=31 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=500 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=500 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=114 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=114 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=202 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=202 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=246 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=246 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=137 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=137 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=372 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=372 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=482 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=295 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=295 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=482 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=123 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=123 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=497 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=497 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=212 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=212 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=116 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=116 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=408 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=408 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=381 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=381 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=456 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=456 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=352 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=352 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=454 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=454 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=209 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=209 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=206 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=206 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=345 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=345 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=415 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=415 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=314 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=314 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=122 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=122 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=301 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=301 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=379 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=379 begin=0 length=16384
[INFO]	[MESSAGE] CHOKE
[INFO]	[MESSAGE] UNCHOKE
[INFO]	[MESSAGE] PIECE: index=175 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=175 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=176 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=176 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=24 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=24 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=177 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=177 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=178 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=178 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=179 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=22 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=22 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=23 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=23 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=179 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=20 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=20 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=21 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=21 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=180 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=18 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=18 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=19 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=19 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=17 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=15 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=15 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=14 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=14 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=16 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=16 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=17 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=13 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=13 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=11 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=11 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=12 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=12 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=180 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=9 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=9 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=7 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=7 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=8 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=8 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=10 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=10 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=6 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=6 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=4 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=4 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=3 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=3 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=2 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=2 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=1 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=0 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=0 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=199 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=199 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=198 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=198 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=197 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=197 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=196 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=196 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=194 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=194 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=195 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=195 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=1 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=193 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=193 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=191 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=191 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=192 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=192 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=190 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=188 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=188 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=190 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=189 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=186 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=186 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=187 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=187 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=189 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=5 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=5 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=181 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=181 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=182 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=182 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=183 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=183 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=184 begin=16384 length=16384
[INFO]	[MESSAGE] PIECE: index=184 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=185 begin=0 length=16384
[INFO]	[MESSAGE] PIECE: index=185 begin=16384 length=16384
[INFO]	17032882 bytes of piece data in a stream of 17046823 bytes.
[INFO]	[NEW FILE] streams//stream-0-10.0.0.196-29773-10.0.0.165-58050-5782
[INFO]	pstr: BitTorrent protocol
[INFO]	reserved: 0000000000100005
[INFO]	infohash: 8cdf2d57835926111e7d16a072e7d95e3cc983aa
[INFO]	peerid: 2d4254376134532d59ae8212b7cd3ad9bbcd06ed
[INFO]	[MESSAGE] [EXTENDED] HANDSHAKE: OrderedDict([(u'complete_ago', 0), (u'e', 0), (u'ipv4', 'RL\xa6\x81'), (u'm', OrderedDict([(u'lt_donthave', 7), (u'upload_only', 3), (u'ut_comment', 6), (u'ut_holepunch', 4), (u'ut_metadata', 2), (u'ut_pex', 1)])), (u'metadata_size', 10476), (u'p', 29773), (u'reqq', 255), (u'v', u'BitTorrent 7.10.4'), (u'yourip', '\n\x00\x00\xa5'), (u'yp', 58050)])
[INFO]	[MESSAGE] HAVE NONE
[INFO]	[MESSAGE] PORT: 29773
[INFO]	[MESSAGE] [EXTENDED] upload_only: turned off
[INFO]	[MESSAGE] INTERESTED
[INFO]	[MESSAGE] REQUEST: index=160 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=160 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=100 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=100 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=480 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=480 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=494 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=494 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=304 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=304 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 100
[INFO]	[MESSAGE] HAVE: 480
[INFO]	[MESSAGE] HAVE: 494
[INFO]	[MESSAGE] HAVE: 160
[INFO]	[MESSAGE] REQUEST: index=127 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=127 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=402 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=402 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 304
[INFO]	[MESSAGE] REQUEST: index=515 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=515 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 127
[INFO]	[MESSAGE] REQUEST: index=448 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=448 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 402
[INFO]	[MESSAGE] REQUEST: index=512 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=512 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 515
[INFO]	[MESSAGE] REQUEST: index=386 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=386 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 448
[INFO]	[MESSAGE] REQUEST: index=111 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=111 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 512
[INFO]	[MESSAGE] REQUEST: index=253 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=253 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 386
[INFO]	[MESSAGE] REQUEST: index=282 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=282 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 111
[INFO]	[MESSAGE] REQUEST: index=367 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=367 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 253
[INFO]	[MESSAGE] REQUEST: index=107 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=107 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 282
[INFO]	[MESSAGE] REQUEST: index=516 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=516 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 367
[INFO]	[MESSAGE] REQUEST: index=382 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=382 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 107
[INFO]	[MESSAGE] REQUEST: index=432 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=432 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 516
[INFO]	[MESSAGE] HAVE: 382
[INFO]	[MESSAGE] REQUEST: index=389 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=389 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=429 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=429 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 432
[INFO]	[MESSAGE] REQUEST: index=32 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=32 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 389
[INFO]	[MESSAGE] REQUEST: index=384 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=384 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 429
[INFO]	[MESSAGE] REQUEST: index=219 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=219 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 32
[INFO]	[MESSAGE] REQUEST: index=430 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=430 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 384
[INFO]	[MESSAGE] REQUEST: index=488 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=488 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 219
[INFO]	[MESSAGE] REQUEST: index=469 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=469 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 430
[INFO]	[MESSAGE] REQUEST: index=468 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=468 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 488
[INFO]	[MESSAGE] REQUEST: index=474 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=474 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 469
[INFO]	[MESSAGE] REQUEST: index=441 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=441 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 468
[INFO]	[MESSAGE] REQUEST: index=495 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=495 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 474
[INFO]	[MESSAGE] REQUEST: index=140 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=140 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 441
[INFO]	[MESSAGE] REQUEST: index=41 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=41 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 495
[INFO]	[MESSAGE] REQUEST: index=376 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=376 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 140
[INFO]	[MESSAGE] REQUEST: index=68 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=68 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 41
[INFO]	[MESSAGE] REQUEST: index=343 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=343 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 376
[INFO]	[MESSAGE] REQUEST: index=134 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=134 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 68
[INFO]	[MESSAGE] REQUEST: index=227 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=227 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 343
[INFO]	[MESSAGE] REQUEST: index=131 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=131 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 134
[INFO]	[MESSAGE] REQUEST: index=391 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=391 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 227
[INFO]	[MESSAGE] REQUEST: index=165 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=165 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 131
[INFO]	[MESSAGE] REQUEST: index=259 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=259 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 391
[INFO]	[MESSAGE] REQUEST: index=435 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=435 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 165
[INFO]	[MESSAGE] REQUEST: index=45 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=45 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 259
[INFO]	[MESSAGE] REQUEST: index=236 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=236 begin=16384 length=16384
[INFO]	[MESSAGE] HAVE: 435
[INFO]	[MESSAGE] HAVE: 45
[INFO]	[MESSAGE] REQUEST: index=234 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=234 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=238 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=238 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=475 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=475 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=254 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=254 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=416 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=416 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=478 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=478 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=96 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=96 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=437 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=437 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=139 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=139 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=225 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=225 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=221 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=221 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=258 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=258 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=401 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=401 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=413 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=413 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=298 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=298 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=74 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=74 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=466 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=466 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=418 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=418 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=329 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=329 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=313 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=313 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=507 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=507 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=118 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=118 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=453 begin=0 length=16384
[INFO]	[MESSAGE] REQUEST: index=453 begin=16384 length=16384
[INFO]	[MESSAGE] REQUEST: index=387 begin=0 length=16384
